Occurrence,AnnualRainfall,RainfallSeasonality,TempSeasonality,MaxTemp,Isothermality,Watering,PlantMaterialOrigin,Area,Slope
0,-1.237587225,-2.794802943,-0.285917842,-1.701258101,1.41930283,Irrigated,Estaca,-0.344057166,-0.639372025
1,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.307966864,0.378372209
1,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.34795882,0.279399501
1,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Vivero,-0.209450093,-0.196283955
0,-1.163797355,-2.504151206,-0.360398681,-1.906363466,1.41930283,Irrigated,Estaca,-0.344057166,-0.745355185
0,-1.163797355,-2.504151206,-0.360398681,-1.906363466,1.41930283,Irrigated,Estaca,-0.349909648,0.241022375
0,-1.163797355,-2.504151206,-0.360398681,-1.906363466,1.41930283,Irrigated,Estaca,-0.346007993,-0.211926391
0,-1.24355358,-2.575111766,-0.40523606,-1.781547118,1.41930283,Irrigated,Estaca,-0.337229271,-0.014974996
0,-1.167262371,-2.710404837,-0.265088608,-1.79630419,1.163571658,Rainfed,Estaca,-0.344057166,-0.96835806
0,-1.237587225,-2.794802943,-0.285917842,-1.701258101,1.41930283,Irrigated,Estaca,-0.34795882,-0.896390093
0,-1.167262371,-2.710404837,-0.265088608,-1.79630419,1.163571658,Rainfed,Estaca,-0.051433094,-1.424802556
0,-1.167262371,-2.710404837,-0.265088608,-1.79630419,1.163571658,Rainfed,Estaca,-0.342106339,-0.982448814
0,-1.167262371,-2.710404837,-0.265088608,-1.79630419,1.163571658,Rainfed,Estaca,-0.283581525,-1.450711765
0,-1.222452312,-2.710404837,-0.348035261,-1.745166683,0.610038179,Irrigated,Estaca,-0.189941822,-1.383870559
0,-1.237587225,-2.794802943,-0.285917842,-1.701258101,1.41930283,Irrigated,Estaca,-0.326499722,0.23987174
1,-1.532752265,-2.384332325,-0.512793696,-1.329648932,0.149484645,Irrigated,Estaca,-0.346007993,-0.387626522
0,-1.24388113,-2.710404837,-0.406023257,-1.881910161,1.41930283,Irrigated,Estaca,-0.34795882,-1.085122016
0,-1.24388113,-2.710404837,-0.406023257,-1.881910161,1.41930283,Irrigated,Estaca,-0.297237315,-0.408519069
0,-1.601438945,-2.48177929,-0.570410582,-1.441063111,0.173476303,Irrigated,Estaca,-0.346983407,-1.226544483
0,-1.532752265,-2.384332325,-0.512793696,-1.329648932,0.149484645,Irrigated,Estaca,-0.338204685,-0.357767389
0,-1.521554108,-2.48177929,-0.551503421,-1.510123909,-0.709754255,Irrigated,Estaca,-0.317721,-1.335548131
0,-1.521554108,-2.48177929,-0.551503421,-1.510123909,-0.709754255,Irrigated,Estaca,-0.344057166,-0.930370745
0,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.321622654,1.329202467
0,-1.710609899,-2.253153744,-0.528686812,-1.19268562,0.719326054,Irrigated,Estaca,-0.344057166,-0.707278679
0,-1.710609899,-2.253153744,-0.528686812,-1.19268562,0.719326054,Irrigated,Estaca,-0.337229271,-0.350028305
0,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.326499722,0.639333005
0,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.283581525,-0.533225321
0,-1.710609899,-2.253153744,-0.528686812,-1.19268562,0.719326054,Irrigated,Estaca,-0.336253858,0.053219275
0,-1.710609899,-2.253153744,-0.528686812,-1.19268562,0.719326054,Irrigated,Estaca,-0.339180098,-0.801015343
0,-1.661013599,-2.356267197,-0.522851741,-1.193612725,-0.264147972,Irrigated,Estaca,-0.244564982,1.776273137
0,-1.167262371,-2.710404837,-0.265088608,-1.79630419,1.163571658,Rainfed,Estaca,-0.335278444,-1.270025085
1,-0.73012211,-0.004650586,0.715718917,1.714161448,-0.793809048,Irrigated,Estaca,-0.336253858,-0.65070167
1,-0.053045423,-0.29021624,0.929770713,1.018769909,-0.793809048,Irrigated,Vivero,-0.025096928,1.259857265
0,-0.694993867,-0.034730689,0.753486262,1.699487668,-0.793809048,Irrigated,Estaca,-0.316745586,-0.892970969
1,-0.309402638,-0.190254173,0.912703494,1.364057063,-0.793809048,Rainfed,Vivero,-0.145072797,-0.103058825
1,-0.731173747,-0.005202438,0.74689519,1.733455324,-0.793809048,Irrigated,Vivero,-0.343081753,-0.573457456
1,0.23951125,-0.327968369,1.006915343,0.659794725,-0.793809048,Irrigated,Estaca,-0.152876106,-0.596942391
0,-0.127460695,-0.195523825,0.971979951,1.332536074,-0.793809048,Rainfed,Estaca,-0.306016037,0.051870747
0,-0.728562281,-0.057041703,0.702752411,1.729432434,-0.793809048,Rainfed,Vivero,0.019772096,0.862906072
0,-0.441027432,-0.195523825,0.860916145,1.56001765,-0.793809048,Irrigated,Estaca,-0.126539939,-0.27701819
0,-0.441027432,-0.195523825,0.860916145,1.56001765,-0.793809048,Rainfed,Estaca,-0.142146557,1.28728629
0,-0.276080871,-0.195523825,0.880190592,1.391558614,-0.793809048,Rainfed,Estaca,-0.049482267,0.570906041
0,-0.389385633,-0.19023174,0.989696832,1.564136942,-0.793809048,Rainfed,Estaca,-0.162630242,1.441298637
0,-0.276080871,-0.195523825,0.880190592,1.391558614,-0.793809048,Irrigated,Estaca,-0.292360247,0.493071033
1,0.393979988,-0.424149371,1.019519305,0.432119996,-0.793809048,Irrigated,Estaca,-0.085572569,-0.580697038
0,0.23951125,-0.327968369,1.006915343,0.659794725,-0.793809048,Irrigated,Estaca,-0.066064298,-0.239032458
0,0.621593437,-1.19083161,0.846391688,-0.894453457,-0.793809048,Irrigated,Estaca,-0.30406521,-0.573817294
0,0.621593437,-1.19083161,0.846391688,-0.894453457,-0.793809048,Irrigated,Estaca,-0.30406521,-0.598875678
0,0.913575367,-1.406593553,0.88580644,-1.221747706,-0.136125603,Rainfed,Estaca,-0.144097384,-0.733839545
0,0.621593437,-1.19083161,0.846391688,-0.894453457,-0.793809048,Irrigated,Estaca,-0.22213047,-1.199607667
0,-2.301325488,0.626291637,-2.554890461,-1.00930415,1.41930283,Irrigated,Estaca,-0.323573481,0.136530107
0,-2.301325488,0.626291637,-2.554890461,-1.00930415,1.41930283,Irrigated,Estaca,-0.345617828,0.353917636
0,-1.903350927,0.387709142,-1.996112579,-0.894438168,1.41930283,Rainfed,Estaca,-0.30982015,1.358748242
0,-1.156995582,0.327179705,-1.188384715,-0.517213892,1.41930283,Irrigated,Estaca,-0.281630697,0.186575971
0,-1.709248636,0.370836271,-1.708645112,-0.551627673,1.41930283,Irrigated,Estaca,-0.309917691,2.055885002
0,-0.23115552,0.173707585,-0.295147125,-0.228159831,1.41930283,Irrigated,Estaca,2.514880015,-0.936731732
0,-0.622494149,0.083928433,-0.376252216,0.052793394,1.41930283,Rainfed,Estaca,0.308494514,-1.418184444
0,-0.354189804,0.177735334,-0.288232481,-0.086676702,1.41930283,Rainfed,Vivero,0.169985787,-1.120147354
0,-0.352301467,0.256925246,-0.338993096,-0.082768908,1.41930283,Rainfed,Vivero,-0.103130014,-0.989180047
0,-0.354189804,0.177735334,-0.288232481,-0.086676702,1.41930283,Irrigated,Vivero,0.060739466,-1.213089846
0,-0.081317026,0.073266242,-0.279905232,-0.369054998,1.41930283,Irrigated,Estaca,0.520159259,-1.091075862
1,-0.072420115,0.067518678,-0.260621577,-0.368225469,1.41930283,Irrigated,Vivero,0.299715792,-1.239865444
1,-0.635558046,-0.160226978,0.021651915,0.588614683,1.41930283,Irrigated,Vivero,-0.053383922,-1.500517513
1,-1.165351333,0.112045391,0.157824667,1.776733449,1.41930283,Irrigated,Vivero,-0.350885061,-1.517233986
1,0.466835875,-0.80206844,1.234736265,0.489435343,-0.793809048,Rainfed,Vivero,10.04312197,0.236544993
1,0.611414171,-1.017847588,1.340368876,0.088742477,-0.793809048,Rainfed,Vivero,-0.093863585,-0.804493116
1,0.89613322,-1.162153944,1.393384495,-0.392278629,-0.793809048,Rainfed,Estaca,0.547470839,-0.854013534
0,0.880390205,-1.013681602,1.444970982,-0.043661956,-0.793809048,Rainfed,Estaca,0.637208888,-0.126392805
0,0.668675899,-0.859036358,1.303966251,0.216927134,-0.793809048,Rainfed,Estaca,1.377547789,-0.69572603
0,0.691115747,-0.774422592,1.336568588,0.153042275,-0.793809048,Rainfed,Estaca,4.29110813,-0.712879739
0,-1.658721606,0.486202276,-1.876334608,-1.056985107,1.41930283,Irrigated,Vivero,-0.21140092,1.322448945
1,-1.658721606,0.486202276,-1.876334608,-1.056985107,1.41930283,Irrigated,Vivero,-0.311575894,-0.418084003
0,-1.658721606,0.486202276,-1.876334608,-1.056985107,1.41930283,Irrigated,Vivero,-0.32064724,-0.999549374
0,-1.658721606,0.486202276,-1.876334608,-1.056985107,1.41930283,Irrigated,Vivero,-0.277729043,-0.320342373
0,-0.765775301,-0.078909698,0.545132877,1.51767803,0.594971485,Rainfed,Estaca,-0.201646785,0.653704701
0,-0.765775301,-0.078909698,0.545132877,1.51767803,0.594971485,Rainfed,Estaca,-0.294311074,0.248795522
0,-0.051832489,-0.303316152,0.711455215,0.797941106,-0.15483865,Rainfed,Estaca,-0.343959625,1.22244842
0,-0.308409482,-0.195523825,0.655291805,1.10314653,-0.793809048,Rainfed,Estaca,-0.346007993,0.279389043
0,-0.308409482,-0.195523825,0.655291805,1.10314653,-0.793809048,Rainfed,Vivero,0.642085956,-0.272221907
0,-0.765775301,-0.078909698,0.545132877,1.51767803,0.594971485,Rainfed,Estaca,-0.333327617,-0.038475305
0,0.279753675,-3.450120769,0.722072859,-2.68816622,1.41930283,Irrigated,Vivero,-0.234128057,0.094799431
0,-0.063631161,-3.396281476,0.628488149,-2.324474001,1.41930283,Irrigated,Vivero,1.894516983,-1.000162897
0,0.279753675,-3.450120769,0.722072859,-2.68816622,1.41930283,Irrigated,Vivero,-0.053383922,-0.951328761
0,0.473701653,-3.533065332,0.742639263,-2.929895208,1.41930283,Irrigated,Vivero,-0.174335205,-0.824929545
0,1.10144088,-3.73656489,0.891666895,-3.608973864,1.172782686,Irrigated,Vivero,-0.333327617,-0.155096592
0,0.473701653,-3.533065332,0.742639263,-2.929895208,1.41930283,Irrigated,Vivero,0.410912939,-0.878731432
0,0.473701653,-3.533065332,0.742639263,-2.929895208,1.41930283,Irrigated,Vivero,-0.077769261,-0.709790148
0,0.279753675,-3.450120769,0.722072859,-2.68816622,1.41930283,Irrigated,Vivero,0.210953157,-0.755531149
0,-0.449608945,1.245009411,-1.445990706,-0.127148586,-0.651297535,Rainfed,Estaca,-0.287483179,-1.524883243
0,-0.449608945,1.245009411,-1.445990706,-0.127148586,-0.651297535,Rainfed,Estaca,-0.191892649,-1.508030472
0,-0.717097665,1.176229454,-1.259475128,-0.118074313,-0.790784877,Rainfed,Estaca,-0.301138969,0.698659415
0,-0.748872719,0.947603908,-1.102448492,0.147973317,-0.793809048,Irrigated,Estaca,-0.164873693,-0.993830949
0,-0.705120231,1.176229454,-1.257817169,-0.11686296,-0.778590003,Rainfed,Estaca,-0.248466636,0.008894647
0,-0.717097665,1.176229454,-1.259475128,-0.118074313,-0.790784877,Rainfed,Estaca,-0.25236829,0.345356918
1,-0.990673779,0.451021072,-0.336064585,0.600448803,-0.793809048,Irrigated,Vivero,0.881062281,-1.321981995
0,-0.336940231,0.125205614,0.22679798,0.786766529,-0.793809048,Rainfed,Estaca,0.057813226,1.118345959
0,-1.253065166,0.490352815,-0.438179829,0.608785666,0.981018614,Rainfed,Estaca,-0.275778216,-0.630798137
0,-0.867456151,0.415018182,-0.089964104,0.730671021,-0.793809048,Rainfed,Vivero,-0.118736631,0.181363119
0,-1.084861605,0.443273958,-0.191299935,0.776136593,-0.793809048,Rainfed,Vivero,0.40310963,-0.283262452
0,-0.620451032,0.515001659,-0.337959032,0.56746592,-0.793809048,Rainfed,Estaca,-0.324548895,-1.159342751
0,-0.328944534,0.614826313,-0.230877329,0.387886468,-0.793809048,Rainfed,Estaca,-0.176286032,-0.335190044
0,0.99515783,-0.081990077,0.74580885,0.038934194,-0.793809048,Rainfed,Estaca,-0.015342792,1.127099721
0,0.653295982,-0.011643505,0.683066284,0.33221214,-0.793809048,Irrigated,Estaca,0.25289594,0.01090448
0,-0.525026589,0.080110076,0.245823564,0.889538223,-0.259934082,Rainfed,Estaca,-0.30406521,-0.944815253
0,-0.525026589,0.080110076,0.245823564,0.889538223,-0.259934082,Rainfed,Estaca,-0.327475135,0.202936965
1,1.728728577,-0.187191465,0.997052666,-0.632652216,-0.793809048,Rainfed,Vivero,0.125116762,0.21852323
0,1.728728577,-0.187191465,0.997052666,-0.632652216,-0.793809048,Rainfed,Vivero,0.127067589,-0.126445826
1,0.558043819,0.028207488,0.768880999,0.705662976,-0.793809048,Rainfed,Estaca,-0.083621742,0.455002357
0,-0.867456151,0.415018182,-0.089964104,0.730671021,-0.793809048,Rainfed,Estaca,-0.327475135,-0.583490685
0,-0.867456151,0.415018182,-0.089964104,0.730671021,-0.793809048,Rainfed,Vivero,-0.169458137,-0.244452631
0,-0.347268117,0.229031336,0.403278804,1.006059578,-0.793809048,Rainfed,Estaca,-0.324548895,-1.189379268
0,-0.525026589,0.080110076,0.245823564,0.889538223,-0.259934082,Rainfed,Estaca,-0.2387125,1.252113582
0,0.960651668,0.030929093,0.885395112,0.227850383,-0.793809048,Rainfed,Estaca,-0.29040942,0.64725983
0,0.472776903,0.19262471,0.618946306,0.496552495,-0.793809048,Rainfed,Estaca,-0.26309784,0.698793493
0,0.957983692,-0.000416249,0.841296495,0.231691085,-0.793809048,Rainfed,Estaca,-0.202622198,0.118454281
0,-0.616507482,0.275209684,0.09966324,0.808353036,0.03592383,Irrigated,Estaca,-0.294311074,0.263016241
0,0.537440139,0.189918796,0.606377579,0.474640367,-0.793809048,Rainfed,Estaca,0.113411799,-0.095242186
0,-0.477141182,0.230870293,0.181955559,0.854756761,-0.793809048,Rainfed,Estaca,-0.316745586,-1.033141717
0,-0.619539142,0.347831854,0.134166232,0.860783933,-0.793809048,Rainfed,Estaca,0.064641121,0.569796606
0,-0.411310909,0.256582377,0.166687109,0.818452762,-0.793809048,Rainfed,Estaca,-0.179212272,-0.250420677
0,-0.553385727,0.261727268,0.025537722,0.741859448,-0.793809048,Rainfed,Estaca,-0.165556482,-1.27775053
0,-0.495417902,0.079774521,0.343029953,1.021402118,-0.793809048,Rainfed,Estaca,-0.246515809,0.309423378
0,-0.616507482,0.275209684,0.09966324,0.808353036,0.03592383,Irrigated,Estaca,-0.305040623,0.047367599
0,-0.411310909,0.256582377,0.166687109,0.818452762,-0.793809048,Rainfed,Estaca,-0.272851975,-0.947440105
0,0.147534507,0.095376914,0.608336874,0.806777651,-0.793809048,Rainfed,Estaca,0.786447164,0.553790705
0,-0.411310909,0.256582377,0.166687109,0.818452762,-0.793809048,Rainfed,Vivero,-0.19481889,-0.45692326
0,0.200591226,0.045146635,0.64082593,0.812509324,-0.793809048,Rainfed,Estaca,-0.284556938,-0.26646724
0,0.368881178,-0.146179769,0.797512137,0.775992831,-0.793809048,Rainfed,Estaca,-0.2387125,0.279144561
0,-2.095547744,0.939196671,-3.130386268,-1.729155121,1.41930283,Rainfed,Estaca,-0.27675363,1.421445048
0,-0.147901663,-0.424149371,1.051276669,1.270162629,-0.793809048,Rainfed,Estaca,-0.292360247,-1.024819922
0,-0.538419943,-0.254650794,0.842467624,1.648860684,-0.793809048,Rainfed,Vivero,0.278354234,0.141151292
1,0.240178835,-0.424149371,1.275665061,1.105874419,-0.793809048,Rainfed,Vivero,-0.022170687,0.332046907
0,0.240178835,-0.424149371,1.275665061,1.105874419,-0.793809048,Rainfed,Estaca,0.522110086,-0.155196839
1,0.331895383,-0.531622995,1.262598997,0.881095009,-0.793809048,Rainfed,Estaca,-0.237737087,-0.013848386
0,-0.418535255,-0.269352861,0.870576191,1.510491086,-0.793809048,Rainfed,Vivero,-0.207011559,-0.09004232
1,-0.47689956,-0.3105744,0.858929112,1.560920254,-0.793809048,Rainfed,Estaca,-0.226032124,-0.892008745
1,-0.298921001,-0.25242357,1.022160267,1.482890573,-0.793809048,Irrigated,Vivero,-0.341911256,2.587735585
1,-0.516046344,-0.271610534,0.886843573,1.606782245,-0.793809048,Irrigated,Vivero,0.142674207,0.724986608
1,-0.499184672,-0.399833551,0.789501355,1.5872743,-0.793809048,Irrigated,Vivero,-0.173359791,0.050686484
1,-0.650093702,-0.263346563,0.76326684,1.681804983,-0.793809048,Irrigated,Vivero,-0.049482267,-0.515969063
0,-0.043993337,-0.542489537,1.103204412,1.027703287,-0.793809048,Irrigated,Estaca,-0.311868518,-0.287386437
0,-0.245883199,-0.436991395,0.962953505,1.272468894,-0.793809048,Rainfed,Estaca,-0.091229968,-1.239741733
0,-0.261552931,-0.30480122,1.064939428,1.446360963,-0.793809048,Rainfed,Estaca,-0.277729043,-0.948134814
0,-0.32316063,-0.331081347,1.015768045,1.484928307,-0.793809048,Rainfed,Estaca,-0.323573481,-0.627739154
0,-0.250521075,-0.223376943,1.059346649,1.481812464,-0.793809048,Irrigated,Vivero,-0.261147012,-1.353373217
0,-0.147901663,-0.424149371,1.051276669,1.270162629,-0.793809048,Irrigated,Estaca,-0.346007993,-0.50982609
0,-0.32316063,-0.331081347,1.015768045,1.484928307,-0.793809048,Irrigated,Vivero,-0.246515809,-1.606092076
0,-0.250521075,-0.223376943,1.059346649,1.481812464,-0.793809048,Irrigated,Vivero,-0.258220772,-1.329567244
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Vivero,-0.22213047,-1.264917141
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Estaca,-0.256269945,-1.18127891
0,0.024188865,-0.424149371,1.113650132,1.283937596,-0.793809048,Rainfed,Estaca,-0.14312197,-0.11761798
0,-0.203110065,-0.353669748,1.042951238,1.420170906,-0.793809048,Rainfed,Estaca,0.248994286,-1.222088762
0,-0.092145107,-0.424149371,1.138877977,1.391958795,-0.793809048,Rainfed,Estaca,-0.182138513,-0.10035488
0,0.795803947,-0.470488338,1.40223023,0.642296607,-0.793809048,Rainfed,Vivero,-0.247491222,-0.035599083
0,0.795803947,-0.470488338,1.40223023,0.642296607,-0.793809048,Rainfed,Vivero,-0.157753174,1.60669621
0,0.586083695,-0.740567179,1.09612203,0.035768633,-0.793809048,Rainfed,Vivero,0.173887441,-0.466860078
0,0.711567586,-0.645367141,1.439036006,0.549786956,-0.793809048,Rainfed,Vivero,-0.084597156,0.346028685
0,-0.274285912,-0.263581177,1.021644451,1.49826798,-0.793809048,Rainfed,Estaca,-0.258220772,-1.606092076
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Estaca,-0.302114383,-0.98604828
0,-0.061603913,-0.295878413,1.065804292,1.297400179,-0.793809048,Rainfed,Estaca,0.101706836,-1.036034945
0,-0.274285912,-0.263581177,1.021644451,1.49826798,-0.793809048,Rainfed,Vivero,-0.253343704,-1.387647284
0,-0.274285912,-0.263581177,1.021644451,1.49826798,-0.793809048,Rainfed,Estaca,-0.266999494,-1.374467889
0,0.359009657,-0.530720805,1.281224849,0.916526158,-0.793809048,Rainfed,Estaca,-0.342789128,-0.765055686
1,-0.47689956,-0.3105744,0.858929112,1.560920254,-0.793809048,Irrigated,Vivero,-0.173359791,-0.905997387
0,-0.387354797,-0.195523825,0.942950686,1.525779984,-0.793809048,Rainfed,Estaca,-0.187990995,-0.551274753
0,-0.387354797,-0.195523825,0.942950686,1.525779984,-0.793809048,Rainfed,Estaca,-0.080695502,-1.16362635
0,-0.387354797,-0.195523825,0.942950686,1.525779984,-0.793809048,Rainfed,Estaca,-0.071916779,-0.074772989
0,-0.14645216,-0.381734885,1.032180303,1.378884018,-0.793809048,Rainfed,Estaca,0.076346084,-1.027849506
0,-0.14645216,-0.381734885,1.032180303,1.378884018,-0.793809048,Rainfed,Estaca,-0.289434006,-1.13648221
0,-0.203110065,-0.353669748,1.042951238,1.420170906,-0.793809048,Rainfed,Estaca,-0.149949865,-1.284063207
0,-0.09839499,-0.424149371,1.045667394,1.184813963,-0.793809048,Rainfed,Estaca,-0.295286488,-0.927355329
0,-0.09839499,-0.424149371,1.045667394,1.184813963,-0.793809048,Rainfed,Estaca,-0.169458137,-0.671327104
0,-0.147901663,-0.424149371,1.051276669,1.270162629,-0.793809048,Rainfed,Estaca,-0.344935038,-1.312691512
0,-0.387354797,-0.195523825,0.942950686,1.525779984,-0.793809048,Rainfed,Vivero,-0.270901148,-0.618270684
0,0.161613081,-0.461374526,1.172167261,1.107096776,-0.793809048,Rainfed,Estaca,-0.158728587,-0.533588303
0,0.099062178,-0.424149371,1.12208617,1.168051225,-0.793809048,Rainfed,Estaca,-0.178724566,-0.507074253
0,0.035552818,-0.424149371,1.18210769,1.277844031,-0.793809048,Rainfed,Estaca,-0.00656407,1.418170632
0,0.327589936,-0.440826777,1.193221174,0.890233069,-0.793809048,Irrigated,Vivero,0.11633804,0.695042073
0,0.327589936,-0.440826777,1.193221174,0.890233069,-0.793809048,Irrigated,Vivero,-0.169458137,0.444812273
0,0.327589936,-0.440826777,1.193221174,0.890233069,-0.793809048,Rainfed,Vivero,0.952267472,0.495237896
0,0.099062178,-0.424149371,1.12208617,1.168051225,-0.793809048,Rainfed,Estaca,-0.255294531,1.968709229
0,-0.168961623,-0.522040164,0.985090303,1.145983492,-0.793809048,Irrigated,Estaca,0.713291146,-0.13021714
0,-0.043993337,-0.542489537,1.103204412,1.027703287,-0.793809048,Irrigated,Estaca,-0.243589568,-0.256945873
0,-0.203110065,-0.353669748,1.042951238,1.420170906,-0.793809048,Rainfed,Estaca,-0.301138969,-1.358567131
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Estaca,-0.289434006,-1.13817199
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Estaca,-0.25305108,-1.343583507
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Vivero,-0.313819345,-1.306336918
0,-0.29162696,-0.239857604,0.992445536,1.497693989,-0.793809048,Rainfed,Estaca,-0.214327161,-0.775411547
0,-0.298921001,-0.25242357,1.022160267,1.482890573,-0.793809048,Rainfed,Estaca,-0.316745586,-0.795383038
0,0.04325379,0.477364486,-0.738322349,-1.073949909,1.41930283,Rainfed,Vivero,0.264600903,0.503160863
0,0.401651692,0.085177439,-0.613898254,-1.33919855,1.41930283,Rainfed,Estaca,0.165108719,-0.291684527
0,0.883657039,0.033101722,-0.414639878,-1.648404952,1.41930283,Rainfed,Estaca,-0.034851064,0.201945866
0,0.246574794,0.261727268,-0.618401021,-1.216283566,1.41930283,Rainfed,Estaca,-0.245540395,-1.606092076
0,0.246574794,0.261727268,-0.618401021,-1.216283566,1.41930283,Rainfed,Estaca,-0.125564526,-1.060467107
0,-2.192304605,1.198198572,-3.375827635,-1.788883664,1.41930283,Rainfed,Estaca,-0.287483179,0.746333089
0,-0.763614766,0.036213357,-0.277425577,0.401910996,1.41930283,Rainfed,Estaca,-0.342106339,-1.606092076
0,-0.763614766,0.036213357,-0.277425577,0.401910996,1.41930283,Rainfed,Estaca,-0.281630697,-0.619352757
0,-0.700397498,0.059490922,-0.15356766,0.500606567,1.41930283,Irrigated,Vivero,-0.254319117,-1.248652219
0,-1.049115352,0.055171964,-0.404450426,0.465576431,1.41930283,Rainfed,Estaca,-0.332352203,-1.606092076
0,-0.88125862,0.403610781,-0.452384241,0.416052087,1.41930283,Rainfed,Estaca,-0.316745586,-0.269323656
0,-2.380111163,0.448620765,-2.67620336,-1.047487994,1.41930283,Irrigated,Vivero,-0.195794303,0.873541632
0,-1.648007398,0.119430551,-1.511825056,-0.548708492,1.41930283,Irrigated,Estaca,-0.247491222,1.141862692
0,-1.372127717,0.090013145,-1.334126915,-0.628068297,1.41930283,Irrigated,Estaca,0.135846312,-0.353016253
0,-2.8675223,0.937343553,-3.538254099,-1.412295797,1.41930283,Irrigated,Estaca,-0.299188142,0.99672981
0,-2.544604664,0.563906396,-2.918138517,-1.12627203,1.41930283,Irrigated,Estaca,-0.258220772,2.10704716
0,-2.380111163,0.448620765,-2.67620336,-1.047487994,1.41930283,Irrigated,Estaca,0.064641121,1.774572518
0,-2.088181229,0.29667753,-2.074564502,-0.734950283,1.41930283,Irrigated,Estaca,-0.338204685,0.757133192
0,-2.8675223,0.937343553,-3.538254099,-1.412295797,1.41930283,Irrigated,Estaca,-0.338107143,1.253942259
0,-1.228979316,0.216875765,-0.413509565,0.563521568,1.41930283,Rainfed,Estaca,-0.193843476,0.281044451
0,-1.228979316,0.216875765,-0.413509565,0.563521568,1.41930283,Rainfed,Estaca,-0.27967987,0.369057919
0,-1.840152503,0.409850116,-1.690371435,-0.450150942,1.41930283,Irrigated,Estaca,-0.32064724,0.212350554
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,Irrigated,Estaca,-0.33137679,-1.534209541
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,Irrigated,Estaca,-0.322598068,0.29522035
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,Irrigated,Estaca,-0.297237315,-0.821238953
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,Irrigated,Estaca,-0.34503258,-0.294131672
0,-2.294707217,0.460543063,-2.398298867,-0.864351134,1.41930283,Irrigated,Estaca,-0.324548895,2.814973687
0,-2.110492561,0.388575826,-2.126374275,-0.646829573,1.41930283,Irrigated,Estaca,-0.34795882,6.872042441
0,0.077985867,1.542404314,-1.363367509,0.130369035,-0.510343087,Rainfed,Estaca,-0.13951294,0.228347418
0,1.169325318,1.337384626,-1.092496865,-0.963826227,1.41930283,Irrigated,Vivero,0.802053782,-0.582589162
1,0.587179708,1.475769923,-1.42040005,-0.830473647,1.21204471,Irrigated,Vivero,1.656516071,-0.991903447
0,0.099371599,1.597765136,-1.331904045,0.161550216,-0.793809048,Rainfed,Estaca,-0.317721,-0.286076887
0,0.965190824,1.214691776,-1.049058579,-0.699044718,1.04698476,Rainfed,Vivero,0.507478883,-0.93289715
0,-0.138670594,0.898053626,-0.671114438,0.298801274,-0.793809048,Rainfed,Vivero,0.317273236,0.983598921
0,0.634324029,0.718978361,-0.363963395,-0.190249796,0.261269638,Rainfed,Estaca,-0.205548439,-0.198785372
0,0.58855073,0.726094386,-0.393240097,-0.17875131,-0.699406447,Rainfed,Estaca,-0.323573481,-0.29395736
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,Rainfed,Estaca,-0.312258684,-0.472271661
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,Rainfed,Estaca,-0.305040623,-0.496290259
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,Rainfed,Estaca,-0.24944205,-0.385091405
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,Rainfed,Estaca,-0.302114383,-1.179120079
0,-0.086568846,1.237855253,-1.260745022,-0.457716698,0.083639412,Rainfed,Estaca,-0.288653675,1.188414127
0,0.129569711,1.058279054,-1.202775216,-0.665144055,1.41930283,Rainfed,Estaca,-0.019732153,1.12731423
0,0.49760147,0.852944475,-0.61084379,-0.320984216,1.338713014,Rainfed,Estaca,-0.307966864,1.718016879
0,0.565768613,0.924601695,-0.578904229,-0.257429849,-0.571145957,Rainfed,Vivero,-0.03387565,-0.633009852
0,0.565768613,0.924601695,-0.578904229,-0.257429849,-0.571145957,Rainfed,Vivero,-0.1811631,-0.070677291
0,0.653838897,0.822236811,-0.432815875,-0.257990014,1.234215428,Rainfed,Estaca,-0.217253402,-0.937877598
